date_time_utc,location_type,location_code,location_name,wind_direction,wind_speed_kts,temperature_celsius,cloud_cover_percentage,relative_humidity_percentage,icon,precipitation_chance_percentage,pressure_hpa
"2019-12-16 18:00:00",TWCID,9401,Adelaide,S,11.20,14.80,31,65,"Mostly clear",5,1013.6
"2019-12-16 19:00:00",TWCID,9401,Adelaide,S,10.60,14.60,31,68,"Mostly clear",5,1013.9
"2019-12-16 20:00:00",TWCID,9401,Adelaide,SSE,10.40,14.70,31,68,"Mostly clear",5,1014.4
"2019-12-16 21:00:00",TWCID,9401,Adelaide,SSE,10.60,16.30,31,60,"Mostly clear",5,1014.9
"2019-12-16 22:00:00",TWCID,9401,Adelaide,SSE,12.60,18.10,31,53,"Mostly clear",5,1015.5
"2019-12-16 23:00:00",TWCID,9401,Adelaide,SSE,12.90,19.40,30,47,"Mostly clear",5,1016.0
"2019-12-17 00:00:00",TWCID,9401,Adelaide,SSE,13.80,21.00,30,37,"Mostly clear",5,1015.6
"2019-12-17 01:00:00",TWCID,9401,Adelaide,SSE,14.30,22.90,29,34,"Mostly clear",5,1015.3
"2019-12-17 02:00:00",TWCID,9401,Adelaide,S,13.90,23.70,28,31,"Mostly clear",5,1015.0
"2019-12-17 03:00:00",TWCID,9401,Adelaide,S,13.40,25.30,27,28,"Mostly clear",5,1014.7
"2019-12-17 04:00:00",TWCID,9401,Adelaide,S,13.20,26.30,25,25,"Mostly clear",5,1014.4
"2019-12-02 11:00:00",TWCID,9477,Melbourne,W,7.00,11.00,65,63,"Mostly cloudy",12,1004.4
"2019-12-02 12:00:00",TWCID,9477,Melbourne,W,6.60,10.90,65,64,"Mostly cloudy",12,1004.4
"2019-12-02 13:00:00",TWCID,9477,Melbourne,WNW,6.10,10.70,56,67,"Mostly cloudy",11,1004.0
"2019-12-02 14:00:00",TWCID,9477,Melbourne,WNW,6.70,10.80,56,68,"Mostly cloudy",26,1003.8
"2019-12-02 15:00:00",TWCID,9477,Melbourne,WNW,8.20,10.80,59,69,"Mostly cloudy",17,1003.5
"2019-12-02 16:00:00",TWCID,9477,Melbourne,WNW,8.20,10.80,75,71,"Mostly cloudy",13,1003.5
"2019-12-02 17:00:00",TWCID,9477,Melbourne,WNW,8.40,10.80,83,72,"Mostly cloudy",17,1003.5
"2019-12-02 18:00:00",TWCID,9477,Melbourne,WNW,8.30,11.00,72,73,"Mostly cloudy",19,1003.5
"2019-12-02 19:00:00",TWCID,9477,Melbourne,WNW,8.00,11.10,79,73,"Mostly cloudy",21,1004.0
"2019-12-02 20:00:00",TWCID,9477,Melbourne,WNW,7.90,11.60,84,72,"Mostly cloudy",19,1004.4
"2019-12-02 21:00:00",TWCID,9477,Melbourne,WNW,10.00,12.50,68,71,"Mostly cloudy",9,1004.9
"2019-12-02 22:00:00",TWCID,9477,Melbourne,WNW,10.50,13.60,66,68,"Mostly cloudy",21,1005.3
"2019-12-02 23:00:00",TWCID,9477,Melbourne,W,11.90,14.40,70,65,"Mostly cloudy",22,1005.5
"2019-12-03 00:00:00",TWCID,9477,Melbourne,W,12.80,15.30,53,62,"Mostly cloudy",13,1005.7
"2019-12-03 01:00:00",TWCID,9477,Melbourne,W,13.00,16.00,61,58,"Mostly cloudy",11,1005.6
"2019-12-03 02:00:00",TWCID,9477,Melbourne,W,13.00,16.80,65,55,"Mostly cloudy",18,1005.3
"2019-12-03 03:00:00",TWCID,9477,Melbourne,W,13.30,16.60,76,56,"Mostly cloudy",7,1005.2
"2019-12-03 04:00:00",TWCID,9477,Melbourne,W,12.70,17.40,54,53,"Mostly cloudy",5,1005.0
"2019-12-03 05:00:00",TWCID,9477,Melbourne,W,12.70,17.70,70,53,"Mostly cloudy",7,1004.9
"2019-12-03 06:00:00",TWCID,9477,Melbourne,W,12.50,17.70,61,53,"Mostly cloudy",5,1004.8
"2019-12-03 07:00:00",TWCID,9477,Melbourne,W,12.70,17.20,49,52,"Mostly clear",5,1005.2
"2019-12-03 08:00:00",TWCID,9477,Melbourne,WSW,11.60,16.60,59,54,"Mostly cloudy",8,1005.9
"2019-12-03 09:00:00",TWCID,9477,Melbourne,WSW,10.80,15.40,44,59,"Mostly clear",14,1006.8
"2019-12-03 10:00:00",TWCID,9477,Melbourne,WSW,9.60,14.30,45,63,"Mostly clear",10,1007.6
"2019-12-03 11:00:00",TWCID,9477,Melbourne,W,9.40,13.80,55,64,"Mostly cloudy",21,1008.5
"2019-12-03 12:00:00",TWCID,9477,Melbourne,W,8.70,13.70,52,65,"Mostly cloudy",9,1008.7
"2019-12-03 13:00:00",TWCID,9477,Melbourne,W,8.20,13.40,43,68,"Mostly clear",14,1008.8
"2019-12-03 14:00:00",TWCID,9477,Melbourne,W,8.80,13.10,39,70,"Mostly clear",21,1008.5
"2019-12-03 15:00:00",TWCID,9477,Melbourne,W,8.50,12.80,43,72,"Mostly clear",30,1008.2
"2019-12-03 16:00:00",TWCID,9477,Melbourne,W,7.60,12.60,55,74,"Slight chance shower",39,1008.0
"2019-12-03 17:00:00",TWCID,9477,Melbourne,W,7.30,12.20,58,76,"Slight chance shower",44,1008.0
"2019-12-03 18:00:00",TWCID,9477,Melbourne,W,7.00,12.00,46,76,"Mostly clear",33,1008.1
"2019-12-03 19:00:00",TWCID,9477,Melbourne,W,6.50,11.70,52,78,"Mostly cloudy",28,1008.6
"2019-12-03 20:00:00",TWCID,9477,Melbourne,W,6.50,12.20,54,75,"Mostly cloudy",26,1009.1
"2019-12-03 21:00:00",TWCID,9477,Melbourne,W,9.30,13.40,37,68,"Mostly clear",19,1009.6
"2019-12-03 22:00:00",TWCID,9477,Melbourne,W,9.80,14.30,45,64,"Mostly clear",12,1010.0
"2019-12-03 23:00:00",TWCID,9477,Melbourne,W,10.90,15.60,49,60,"Mostly clear",11,1010.1
"2019-12-04 00:00:00",TWCID,9477,Melbourne,W,10.90,16.20,46,59,"Mostly clear",10,1010.3
"2019-12-04 01:00:00",TWCID,9477,Melbourne,W,10.60,16.80,43,54,"Mostly clear",10,1010.2
"2019-12-04 02:00:00",TWCID,9477,Melbourne,W,10.40,17.80,59,51,"Mostly cloudy",8,1010.0
"2019-12-04 03:00:00",TWCID,9477,Melbourne,W,10.60,18.30,67,51,"Mostly cloudy",5,1009.8
"2019-12-04 04:00:00",TWCID,9477,Melbourne,W,10.00,19.50,52,49,"Mostly cloudy",5,1009.4
"2019-12-04 05:00:00",TWCID,9477,Melbourne,W,10.20,19.60,54,45,"Mostly cloudy",5,1008.7
"2019-12-04 06:00:00",TWCID,9477,Melbourne,WSW,9.30,19.60,52,50,"Mostly cloudy",5,1009.1
"2019-12-04 07:00:00",TWCID,9477,Melbourne,WSW,9.50,19.40,37,50,"Mostly clear",5,1009.0
"2019-12-04 08:00:00",TWCID,9477,Melbourne,WSW,8.60,19.20,46,53,"Mostly clear",5,1009.3
"2019-12-04 09:00:00",TWCID,9477,Melbourne,WSW,7.20,17.70,27,59,"Mostly clear",5,1009.8
"2019-12-04 10:00:00",TWCID,9477,Melbourne,WSW,6.00,16.90,34,63,"Mostly clear",5,1010.2
"2019-12-04 11:00:00",TWCID,9477,Melbourne,WSW,6.40,16.10,31,66,"Mostly clear",5,1010.7
"2019-12-04 12:00:00",TWCID,9477,Melbourne,WSW,5.60,15.50,31,67,"Mostly clear",5,1010.7
"2019-12-04 13:00:00",TWCID,9477,Melbourne,WSW,4.80,14.90,28,70,"Mostly clear",5,1010.6
"2019-12-04 14:00:00",TWCID,9477,Melbourne,W,4.40,14.00,32,73,"Mostly clear",5,1010.2
"2019-12-04 15:00:00",TWCID,9477,Melbourne,WNW,4.20,13.70,29,75,"Mostly clear",5,1009.6
"2019-12-04 16:00:00",TWCID,9477,Melbourne,WNW,4.10,13.30,42,76,"Mostly clear",5,1009.0
"2019-12-04 17:00:00",TWCID,9477,Melbourne,WNW,3.90,13.00,52,78,"Mostly cloudy",5,1008.7
"2019-12-04 18:00:00",TWCID,9477,Melbourne,WNW,4.70,12.80,48,76,"Mostly clear",5,1008.6
"2019-12-04 19:00:00",TWCID,9477,Melbourne,WNW,4.70,12.70,66,77,"Mostly cloudy",5,1008.6
"2019-12-04 20:00:00",TWCID,9477,Melbourne,WNW,4.80,13.40,59,72,"Mostly cloudy",5,1008.9
"2019-12-04 21:00:00",TWCID,9477,Melbourne,NW,6.20,14.80,50,68,"Mostly cloudy",5,1008.8
"2019-12-04 22:00:00",TWCID,9477,Melbourne,WNW,7.10,16.00,42,62,"Mostly clear",5,1009.2
"2019-12-04 23:00:00",TWCID,9477,Melbourne,WNW,7.90,17.30,39,57,"Mostly clear",6,1008.7
"2019-12-05 00:00:00",TWCID,9477,Melbourne,W,8.70,18.30,31,53,"Mostly clear",7,1008.5
"2019-12-05 01:00:00",TWCID,9477,Melbourne,W,9.70,19.70,26,47,"Mostly clear",7,1008.0
"2019-12-05 02:00:00",TWCID,9477,Melbourne,W,9.90,20.60,41,46,"Mostly clear",7,1007.7
"2019-12-05 03:00:00",TWCID,9477,Melbourne,W,10.90,21.00,52,47,"Mostly cloudy",11,1007.1
"2019-12-05 04:00:00",TWCID,9477,Melbourne,WSW,10.60,21.70,44,47,"Mostly clear",5,1006.7
"2019-12-05 05:00:00",TWCID,9477,Melbourne,WSW,11.10,21.50,56,48,"Mostly cloudy",10,1006.5
"2019-12-05 06:00:00",TWCID,9477,Melbourne,WSW,10.60,21.20,33,52,"Mostly clear",11,1006.4
"2019-12-05 07:00:00",TWCID,9477,Melbourne,WSW,10.40,20.80,34,53,"Mostly clear",9,1006.6
"2019-12-05 08:00:00",TWCID,9477,Melbourne,WSW,9.30,19.80,41,55,"Mostly clear",5,1007.1
"2019-12-05 09:00:00",TWCID,9477,Melbourne,WSW,8.70,18.40,28,61,"Mostly clear",6,1008.0
"2019-12-05 10:00:00",TWCID,9477,Melbourne,WSW,7.20,17.30,37,65,"Mostly clear",5,1008.8
"2019-12-05 11:00:00",TWCID,9477,Melbourne,WSW,7.80,16.40,45,68,"Mostly clear",5,1009.6
"2019-12-05 12:00:00",TWCID,9477,Melbourne,WSW,7.30,15.90,40,67,"Mostly clear",12,1009.6
"2019-12-05 13:00:00",TWCID,9477,Melbourne,W,6.90,14.50,44,70,"Mostly clear",10,1009.8
"2019-12-05 14:00:00",TWCID,9477,Melbourne,W,6.50,14.00,47,73,"Mostly clear",10,1009.9
"2019-12-05 15:00:00",TWCID,9477,Melbourne,W,7.20,13.60,50,74,"Mostly clear",19,1009.6
"2019-12-05 16:00:00",TWCID,9477,Melbourne,W,6.40,13.20,62,76,"Mostly cloudy",23,1009.4
"2019-12-05 17:00:00",TWCID,9477,Melbourne,W,6.60,13.20,67,78,"Mostly cloudy",22,1009.7
"2019-12-05 18:00:00",TWCID,9477,Melbourne,W,7.10,13.10,50,78,"Mostly cloudy",22,1009.9
"2019-12-05 19:00:00",TWCID,9477,Melbourne,W,6.70,12.70,77,77,"Mostly cloudy",13,1010.3
"2019-12-05 20:00:00",TWCID,9477,Melbourne,WSW,7.10,12.70,76,74,"Slight chance shower",43,1010.9
"2019-12-05 21:00:00",TWCID,9477,Melbourne,WSW,8.80,13.10,49,69,"Mostly clear",14,1011.5
"2019-12-05 22:00:00",TWCID,9477,Melbourne,WSW,9.00,13.70,56,66,"Mostly cloudy",10,1012.2
"2019-12-05 23:00:00",TWCID,9477,Melbourne,WSW,9.50,13.90,52,62,"Mostly cloudy",17,1012.4
"2019-12-06 00:00:00",TWCID,9477,Melbourne,WSW,9.40,14.30,54,60,"Mostly cloudy",10,1012.7
"2019-12-06 01:00:00",TWCID,9477,Melbourne,WSW,9.60,15.20,48,54,"Mostly clear",13,1012.6
"2019-12-06 02:00:00",TWCID,9477,Melbourne,WSW,9.60,16.20,52,51,"Mostly cloudy",16,1012.3
"2019-12-06 03:00:00",TWCID,9477,Melbourne,WSW,10.20,16.00,54,52,"Mostly cloudy",5,1012.3
"2019-12-06 04:00:00",TWCID,9477,Melbourne,SW,9.30,15.70,52,53,"Mostly cloudy",5,1012.7
"2019-12-06 05:00:00",TWCID,9477,Melbourne,SW,8.90,15.50,62,54,"Mostly cloudy",5,1013.1
"2019-12-06 06:00:00",TWCID,9477,Melbourne,SW,9.30,15.00,54,57,"Mostly cloudy",5,1012.2
"2019-12-06 07:00:00",TWCID,9477,Melbourne,SW,9.50,14.90,35,57,"Mostly clear",5,1012.5
"2019-12-06 08:00:00",TWCID,9477,Melbourne,SW,9.00,14.30,53,59,"Mostly cloudy",5,1013.2
"2019-12-06 09:00:00",TWCID,9477,Melbourne,SW,7.90,13.40,48,66,"Mostly clear",5,1014.8
"2019-12-06 10:00:00",TWCID,9477,Melbourne,SW,7.10,12.80,43,67,"Mostly clear",5,1014.8
"2019-12-06 11:00:00",TWCID,9477,Melbourne,WSW,7.30,12.60,48,69,"Mostly clear",5,1015.5
"2019-12-06 12:00:00",TWCID,9477,Melbourne,WSW,6.30,12.50,46,70,"Mostly clear",5,1015.6
"2019-12-06 13:00:00",TWCID,9477,Melbourne,WSW,5.60,12.20,41,74,"Mostly clear",5,1015.8
"2019-12-06 14:00:00",TWCID,9477,Melbourne,WSW,5.40,11.60,43,77,"Mostly clear",5,1015.8
"2019-12-06 15:00:00",TWCID,9477,Melbourne,WSW,4.40,11.50,35,79,"Mostly clear",5,1016.6
"2019-12-06 16:00:00",TWCID,9477,Melbourne,WSW,3.40,11.10,53,82,"Mostly cloudy",5,1016.5
"2019-12-06 17:00:00",TWCID,9477,Melbourne,WSW,3.30,10.80,71,84,"Mostly cloudy",6,1016.7
"2019-12-06 18:00:00",TWCID,9477,Melbourne,WSW,3.40,10.60,62,83,"Mostly cloudy",5,1016.7
"2019-12-06 19:00:00",TWCID,9477,Melbourne,WSW,4.50,10.50,64,82,"Mostly cloudy",5,1016.3
"2019-12-06 20:00:00",TWCID,9477,Melbourne,WSW,4.60,11.10,55,78,"Mostly cloudy",14,1016.9
"2019-12-06 21:00:00",TWCID,9477,Melbourne,WSW,6.00,12.00,48,73,"Mostly clear",15,1017.5
"2019-12-06 22:00:00",TWCID,9477,Melbourne,WSW,6.00,13.10,36,68,"Mostly clear",16,1017.9
"2019-12-06 23:00:00",TWCID,9477,Melbourne,SW,6.40,13.80,57,62,"Mostly cloudy",30,1018.3
"2019-12-07 00:00:00",TWCID,9477,Melbourne,SW,6.60,14.70,54,58,"Mostly cloudy",23,1018.9
"2019-12-07 01:00:00",TWCID,9477,Melbourne,SW,6.60,15.40,45,53,"Mostly clear",12,1018.8
"2019-12-07 02:00:00",TWCID,9477,Melbourne,SSW,6.10,16.10,44,50,"Mostly clear",10,1018.5
"2019-12-07 03:00:00",TWCID,9477,Melbourne,SSW,6.50,15.80,55,51,"Mostly cloudy",7,1018.4
"2019-12-07 04:00:00",TWCID,9477,Melbourne,SSW,6.20,16.70,52,50,"Mostly cloudy",5,1018.2
"2019-12-07 05:00:00",TWCID,9477,Melbourne,SSW,6.30,16.60,31,51,"Mostly clear",5,1018.0
"2019-12-07 06:00:00",TWCID,9477,Melbourne,SSW,5.50,16.50,48,56,"Mostly clear",5,1018.1
"2019-12-07 07:00:00",TWCID,9477,Melbourne,SSW,6.00,16.60,31,56,"Mostly clear",5,1018.1
"2019-12-07 08:00:00",TWCID,9477,Melbourne,S,5.50,16.00,35,59,"Mostly clear",5,1018.5
"2019-12-07 09:00:00",TWCID,9477,Melbourne,SSW,4.80,14.70,34,66,"Mostly clear",5,1019.2
"2019-12-07 10:00:00",TWCID,9477,Melbourne,S,3.40,13.60,23,71,"Mostly clear",5,1019.8
"2019-12-07 11:00:00",TWCID,9477,Melbourne,S,3.30,13.00,32,75,"Mostly clear",5,1020.4
"2019-12-07 12:00:00",TWCID,9477,Melbourne,S,1.90,12.60,41,77,"Mostly clear",5,1019.9
"2019-12-07 13:00:00",TWCID,9477,Melbourne,S,1.00,12.20,29,82,"Mostly clear",5,1020.0
"2019-12-07 14:00:00",TWCID,9477,Melbourne,SE,0.60,11.90,29,83,"Mostly clear",5,1019.9
"2019-12-07 15:00:00",TWCID,9477,Melbourne,SE,0.70,11.50,70,82,"Mostly cloudy",5,1019.1
"2019-12-07 16:00:00",TWCID,9477,Melbourne,NE,0.60,11.10,52,87,"Mostly cloudy",5,1018.4
"2019-12-07 17:00:00",TWCID,9477,Melbourne,NE,0.50,10.80,81,87,"Mostly cloudy",5,1018.6
"2019-12-07 18:00:00",TWCID,9477,Melbourne,NE,0.80,10.70,63,88,"Mostly cloudy",5,1018.0
"2019-12-07 19:00:00",TWCID,9477,Melbourne,NNE,0.80,10.80,58,87,"Mostly cloudy",5,1018.0
"2019-12-07 20:00:00",TWCID,9477,Melbourne,NNE,0.90,12.10,74,78,"Mostly cloudy",5,1019.0
"2019-12-07 21:00:00",TWCID,9477,Melbourne,NNE,1.90,14.60,63,68,"Mostly cloudy",5,1019.1
"2019-12-07 22:00:00",TWCID,9477,Melbourne,NNE,1.80,17.00,72,59,"Mostly cloudy",5,1019.3
"2019-12-07 23:00:00",TWCID,9477,Melbourne,NE,2.40,19.20,68,50,"Mostly cloudy",5,1019.3
"2019-12-08 00:00:00",TWCID,9477,Melbourne,N,2.20,20.90,52,47,"Mostly cloudy",5,1019.6
"2019-12-08 01:00:00",TWCID,9477,Melbourne,W,2.10,22.50,58,40,"Mostly cloudy",5,1019.3
"2019-12-08 02:00:00",TWCID,9477,Melbourne,WSW,2.10,23.80,62,37,"Mostly cloudy",5,1018.6
"2019-12-08 03:00:00",TWCID,9477,Melbourne,SW,2.70,24.50,66,37,"Mostly cloudy",5,1018.1
"2019-12-08 04:00:00",TWCID,9477,Melbourne,SW,2.70,25.10,65,34,"Mostly cloudy",5,1017.6
"2019-12-08 05:00:00",TWCID,9477,Melbourne,S,2.90,25.70,72,36,"Mostly cloudy",5,1016.8
"2019-12-08 06:00:00",TWCID,9477,Melbourne,SSW,2.20,25.50,78,38,"Mostly cloudy",5,1016.7
"2019-12-08 07:00:00",TWCID,9477,Melbourne,SSW,2.60,25.10,83,39,"Mostly cloudy",5,1016.6
"2019-12-08 08:00:00",TWCID,9477,Melbourne,SSW,2.10,24.20,72,41,"Mostly cloudy",5,1016.9
"2019-12-08 09:00:00",TWCID,9477,Melbourne,SSW,1.40,22.50,80,48,"Mostly cloudy",5,1017.2
"2019-12-08 10:00:00",TWCID,9477,Melbourne,SSW,0.70,20.60,82,53,"Mostly cloudy",5,1017.5
"2019-12-08 11:00:00",TWCID,9477,Melbourne,ESE,1.00,19.70,67,57,"Mostly cloudy",5,1017.7
"2019-12-08 12:00:00",TWCID,9477,Melbourne,NNE,0.70,19.10,55,64,"Mostly cloudy",5,1017.9
"2019-12-08 13:00:00",TWCID,9477,Melbourne,NE,0.60,18.80,48,65,"Mostly clear",5,1017.8
"2019-12-08 14:00:00",TWCID,9477,Melbourne,NE,0.90,19.00,59,66,"Mostly cloudy",5,1017.5
"2019-12-08 15:00:00",TWCID,9477,Melbourne,NE,1.60,18.80,74,67,"Mostly cloudy",6,1017.0
"2019-12-08 16:00:00",TWCID,9477,Melbourne,NE,1.50,18.40,75,68,"Mostly cloudy",11,1016.4
"2019-12-08 17:00:00",TWCID,9477,Melbourne,NNE,1.50,18.00,73,68,"Mostly cloudy",13,1016.2
"2019-12-08 18:00:00",TWCID,9477,Melbourne,NNE,2.00,18.00,70,67,"Mostly cloudy",12,1016.0
"2019-12-08 19:00:00",TWCID,9477,Melbourne,N,2.20,18.00,76,67,"Mostly cloudy",15,1016.4
"2019-12-08 20:00:00",TWCID,9477,Melbourne,NNW,2.20,18.90,79,64,"Mostly cloudy",15,1017.0
"2019-12-08 21:00:00",TWCID,9477,Melbourne,NW,3.20,20.50,77,60,"Mostly cloudy",13,1017.4
"2019-12-08 22:00:00",TWCID,9477,Melbourne,WNW,3.20,21.90,81,55,"Mostly cloudy",19,1017.9
"2019-12-08 23:00:00",TWCID,9477,Melbourne,W,4.00,23.40,83,50,"Mostly cloudy",22,1018.1
"2019-12-09 00:00:00",TWCID,9477,Melbourne,WNW,5.10,25.00,80,46,"Mostly cloudy",31,1018.3
"2019-12-09 01:00:00",TWCID,9477,Melbourne,WNW,5.20,25.80,81,43,"Mostly cloudy",28,1017.9
"2019-12-09 02:00:00",TWCID,9477,Melbourne,W,4.50,26.60,77,41,"Mostly cloudy",34,1017.5
"2019-12-09 03:00:00",TWCID,9477,Melbourne,WSW,4.00,26.70,73,43,"Mostly cloudy",16,1017.2
"2019-12-09 04:00:00",TWCID,9477,Melbourne,SSW,4.60,27.10,70,43,"Mostly cloudy",15,1016.7
"2019-12-09 05:00:00",TWCID,9477,Melbourne,SSW,6.20,26.90,61,44,"Mostly cloudy",17,1016.5
"2019-12-09 06:00:00",TWCID,9477,Melbourne,SSW,6.20,26.60,71,49,"Mostly cloudy",12,1016.3
"2019-12-09 07:00:00",TWCID,9477,Melbourne,SSW,7.00,25.90,57,49,"Mostly cloudy",10,1016.5
"2019-12-09 08:00:00",TWCID,9477,Melbourne,SSW,6.60,24.60,52,52,"Mostly cloudy",14,1016.9
"2019-12-09 09:00:00",TWCID,9477,Melbourne,SSW,6.30,22.50,48,59,"Mostly clear",21,1017.1
"2019-12-09 10:00:00",TWCID,9477,Melbourne,SSW,5.40,20.50,44,64,"Mostly clear",5,1018.2
"2019-12-09 11:00:00",TWCID,9477,Melbourne,SSW,5.70,19.10,42,68,"Mostly clear",5,1018.5
"2019-12-09 12:00:00",TWCID,9477,Melbourne,SSW,4.70,18.00,53,70,"Mostly cloudy",5,1018.7
"2019-12-09 13:00:00",TWCID,9477,Melbourne,SSW,4.30,17.30,46,74,"Mostly clear",5,1018.6
"2019-12-09 14:00:00",TWCID,9477,Melbourne,SSW,4.20,16.50,46,77,"Mostly clear",5,1018.3
"2019-12-09 15:00:00",TWCID,9477,Melbourne,SSW,4.60,15.80,50,80,"Mostly clear",5,1018.0
"2019-12-09 16:00:00",TWCID,9477,Melbourne,SSW,3.80,15.20,55,85,"Mostly cloudy",5,1017.8
"2019-12-09 17:00:00",TWCID,9477,Melbourne,SSW,3.30,14.80,52,87,"Mostly cloudy",5,1017.8
"2019-12-09 18:00:00",TWCID,9477,Melbourne,SSW,3.70,14.50,52,86,"Mostly cloudy",5,1017.7
"2019-12-09 19:00:00",TWCID,9477,Melbourne,SSW,3.80,14.20,54,86,"Mostly cloudy",27,1018.0
"2019-12-09 20:00:00",TWCID,9477,Melbourne,SSW,3.80,14.70,52,83,"Mostly cloudy",24,1018.3
"2019-12-09 21:00:00",TWCID,9477,Melbourne,SSW,5.60,15.40,51,78,"Mostly cloudy",19,1018.6
"2019-12-09 22:00:00",TWCID,9477,Melbourne,SSW,6.00,16.30,55,73,"Mostly cloudy",26,1018.9
"2019-12-09 23:00:00",TWCID,9477,Melbourne,SSW,7.20,17.00,54,67,"Mostly cloudy",26,1018.9
"2019-12-10 00:00:00",TWCID,9477,Melbourne,SSW,7.40,18.20,45,62,"Mostly clear",5,1019.3
"2019-12-10 01:00:00",TWCID,9477,Melbourne,SSW,7.80,19.10,45,56,"Mostly clear",5,1019.0
"2019-12-10 02:00:00",TWCID,9477,Melbourne,SSW,8.10,19.70,40,54,"Mostly clear",5,1018.5
"2019-12-10 03:00:00",TWCID,9477,Melbourne,SSW,9.00,20.10,38,53,"Mostly clear",5,1018.3
"2019-12-10 04:00:00",TWCID,9477,Melbourne,SSW,8.70,20.30,33,51,"Mostly clear",5,1017.5
"2019-12-10 05:00:00",TWCID,9477,Melbourne,SSW,8.70,20.20,25,53,"Mostly clear",5,1017.4
"2019-12-10 06:00:00",TWCID,9477,Melbourne,SSW,8.20,20.10,31,57,"Mostly clear",5,1017.3
"2019-12-10 07:00:00",TWCID,9477,Melbourne,SSW,8.50,19.70,25,58,"Mostly clear",5,1017.2
"2019-12-10 08:00:00",TWCID,9477,Melbourne,SSW,7.80,18.90,31,61,"Mostly clear",5,1017.3
"2019-12-10 09:00:00",TWCID,9477,Melbourne,S,7.40,17.70,32,66,"Mostly clear",5,1017.8
"2019-12-10 10:00:00",TWCID,9477,Melbourne,S,6.20,16.60,32,69,"Mostly clear",5,1018.1
"2019-12-10 11:00:00",TWCID,9477,Melbourne,S,6.10,16.10,41,72,"Mostly clear",5,1018.3
"2019-12-10 12:00:00",TWCID,9477,Melbourne,SSW,5.00,16.00,65,73,"Mostly cloudy",5,1017.7
"2019-12-10 13:00:00",TWCID,9477,Melbourne,SSW,4.50,15.80,61,75,"Mostly cloudy",5,1017.5
"2019-12-10 14:00:00",TWCID,9477,Melbourne,SSW,4.60,15.40,62,78,"Mostly cloudy",5,1016.9
"2019-12-10 15:00:00",TWCID,9477,Melbourne,SSW,4.70,15.10,64,80,"Mostly cloudy",5,1016.4
"2019-12-10 16:00:00",TWCID,9477,Melbourne,SSW,4.30,14.80,63,82,"Mostly cloudy",26,1016.0
"2019-12-10 17:00:00",TWCID,9477,Melbourne,S,3.70,14.50,64,83,"Mostly cloudy",5,1015.8
"2019-12-10 18:00:00",TWCID,9477,Melbourne,SSW,3.80,14.20,69,85,"Mostly cloudy",5,1015.4
"2019-12-10 19:00:00",TWCID,9477,Melbourne,SSW,4.00,14.00,63,84,"Slight chance shower",41,1015.5
"2019-12-10 20:00:00",TWCID,9477,Melbourne,SSW,4.00,14.70,65,81,"Intermittent rain",67,1015.7
"2019-12-10 21:00:00",TWCID,9477,Melbourne,SSW,5.40,15.60,61,75,"Intermittent rain",63,1016.0
"2019-12-10 22:00:00",TWCID,9477,Melbourne,SSW,5.40,16.70,54,69,"Mostly cloudy",31,1015.9
"2019-12-10 23:00:00",TWCID,9477,Melbourne,SSW,6.00,17.80,54,62,"Mostly cloudy",5,1015.7
"2019-12-11 00:00:00",TWCID,9477,Melbourne,SSW,6.10,18.80,54,57,"Mostly cloudy",5,1016.4
"2019-12-11 01:00:00",TWCID,9477,Melbourne,SSW,6.30,19.80,51,52,"Mostly cloudy",5,1016.1
"2019-12-11 02:00:00",TWCID,9477,Melbourne,SSW,6.60,20.80,50,50,"Mostly cloudy",5,1015.5
"2019-12-11 03:00:00",TWCID,9477,Melbourne,SSW,7.60,21.40,47,49,"Mostly clear",5,1015.2
"2019-12-11 04:00:00",TWCID,9477,Melbourne,S,7.60,21.70,44,48,"Mostly clear",5,1014.5
"2019-12-11 05:00:00",TWCID,9477,Melbourne,S,7.90,21.60,42,48,"Mostly clear",5,1014.2
"2019-12-11 06:00:00",TWCID,9477,Melbourne,S,7.40,21.60,46,52,"Mostly clear",5,1014.2
"2019-12-11 07:00:00",TWCID,9477,Melbourne,S,7.90,21.10,43,53,"Mostly clear",20,1014.3
"2019-12-11 08:00:00",TWCID,9477,Melbourne,S,7.60,20.40,50,55,"Mostly cloudy",12,1014.6
"2019-12-11 09:00:00",TWCID,9477,Melbourne,S,7.20,19.30,45,61,"Mostly clear",12,1014.7
"2019-12-11 10:00:00",TWCID,9477,Melbourne,S,6.30,18.40,30,67,"Mostly clear",12,1014.9
"2019-12-11 11:00:00",TWCID,9477,Melbourne,S,6.30,17.80,43,70,"Mostly clear",14,1015.0
"2019-12-11 12:00:00",TWCID,9477,Melbourne,S,5.20,17.30,30,73,"Mostly clear",33,1013.8
"2019-12-11 13:00:00",TWCID,9477,Melbourne,S,4.40,16.90,29,75,"Mostly clear",30,1013.7
"2019-12-11 14:00:00",TWCID,9477,Melbourne,S,4.40,16.50,30,77,"Mostly clear",29,1013.4
"2019-12-11 15:00:00",TWCID,9477,Melbourne,S,4.20,16.10,30,78,"Mostly clear",26,1013.1
"2019-12-11 16:00:00",TWCID,9477,Melbourne,S,3.60,15.70,36,80,"Mostly clear",32,1012.8
"2019-12-11 17:00:00",TWCID,9477,Melbourne,S,3.30,15.10,40,82,"Slight chance shower",36,1012.3
